Country,ISO3,Year,Food Category,Continent,Hemisphere,Income_Group,Population (Million),GDP_Per_Capita_USD,Total Waste (Tons),Economic Loss (Million $),Carbon_Footprint_kgCO2e,Waste_Per_Capita_kg,Economic_Loss_Per_Capita_USD,Carbon_Per_Capita_kgCO2e,Sustainability_Score
Spain,ESP,2026,Beverages,Europe,Northern,High income,47.256572300416,50242.84069459113,172692.00559967052,401.761591220862,164486824.15330273,3.6543489549315096,8.501708263282676,3.480718472504506,82.23960365947903
Spain,ESP,2026,Dairy Products,Europe,Northern,High income,47.256572300416,50242.84069459113,500551.1139507918,1995.0029994088857,1485496176.9493105,10.592201033302313,42.21641355463531,31.43470007739503,82.23960365947903
Spain,ESP,2026,Frozen Food,Europe,Northern,High income,47.256572300416,50242.84069459113,121251.49201816415,909.9000893271431,358338723.5690235,2.5658122482382577,19.254466522514438,7.582833585369226,82.23960365947903
Spain,ESP,2026,Fruits & Vegetables,Europe,Northern,High income,47.256572300416,50242.84069459113,747272.2000662143,2170.80665845809,2670701087.6284156,15.813085115774173,45.93660845010082,56.51491332571545,82.23960365947903
Spain,ESP,2026,Grains & Cereals,Europe,Northern,High income,47.256572300416,50242.84069459113,636210.0394583881,603.806428531195,961700262.000521,13.46289010159096,12.777194771823932,20.35061400320935,82.23960365947903
Spain,ESP,2026,Meat & Seafood,Europe,Northern,High income,47.256572300416,50242.84069459113,525786.7865840062,8363.08284135012,12980135183.652782,11.126215063621482,176.97184612089396,274.67364964890857,82.23960365947903
Spain,ESP,2026,Prepared Food,Europe,Northern,High income,47.256572300416,50242.84069459113,287356.7779605555,2244.8469282908736,1341020347.299894,6.0807791164748926,47.50338035564869,28.377435815167853,82.23960365947903
Sri Lanka,LKA,2026,Bakery Items,Asia,Northern,Upper-Middle income,22.24893853696,7726.973721724237,152195.09515670227,536.5590949688501,295237468.7386435,6.8405553327353275,24.116165994953718,13.269732767169732,83.986364742559
Sri Lanka,LKA,2026,Beverages,Asia,Northern,Upper-Middle income,22.24893853696,7726.973721724237,66658.10673464386,160.52631777274863,60809596.30666923,2.9960128940044135,7.215010168061808,2.7331459523631723,83.986364742559
Sri Lanka,LKA,2026,Dairy Products,Asia,Northern,Upper-Middle income,22.24893853696,7726.973721724237,211516.5431485037,721.2126966441009,721027572.7195487,9.506815023877737,32.41560020699506,32.40727963366772,83.986364742559
Sri Lanka,LKA,2026,Frozen Food,Asia,Northern,Upper-Middle income,22.24893853696,7726.973721724237,61943.04152718231,351.78124445383077,201139140.9016305,2.784089740923251,15.811147298980163,9.040392671654764,83.986364742559
Sri Lanka,LKA,2026,Fruits & Vegetables,Asia,Northern,Upper-Middle income,22.24893853696,7726.973721724237,338572.34774971864,958.442186179012,1261829592.7977037,15.21746069760952,43.07810840444568,56.714147989646726,83.986364742559
Sri Lanka,LKA,2026,Grains & Cereals,Asia,Northern,Upper-Middle income,22.24893853696,7726.973721724237,270709.99236389634,261.83127706494184,440035850.94744444,12.167321686569096,11.768259264593095,19.77783570287884,83.986364742559
Sri Lanka,LKA,2026,Meat & Seafood,Asia,Northern,Upper-Middle income,22.24893853696,7726.973721724237,212038.1160131232,2887.704465780946,5541032320.4196615,9.530257619296528,129.790662191991,249.0470415572807,83.986364742559
Sri Lanka,LKA,2026,Prepared Food,Asia,Northern,Upper-Middle income,22.24893853696,7726.973721724237,143268.41924283997,841.9574176476809,738929334.2643609,6.439337274667825,37.84258814185759,33.21189157122482,83.986364742559
Sudan,SDN,2026,Bakery Items,Africa,Northern,Upper-Middle income,40.915015780223996,5226.696428726957,271087.49393477547,892.8327980550863,549365256.7615734,6.625623594792889,21.82164129792738,13.426983866082377,85.93401804637458
Sudan,SDN,2026,Beverages,Africa,Northern,Upper-Middle income,40.915015780223996,5226.696428726957,124920.81471502109,298.6101877641871,114067814.92486,3.0531777229669492,7.2983031307669295,2.787920589779998,85.93401804637458
Sudan,SDN,2026,Dairy Products,Africa,Northern,Upper-Middle income,40.915015780223996,5226.696428726957,410538.59542131884,1245.6413513875923,1341645820.4657583,10.03393467147946,30.444601514480286,32.791037590513014,85.93401804637458
Sudan,SDN,2026,Frozen Food,Africa,Northern,Upper-Middle income,40.915015780223996,5226.696428726957,94957.09586772395,536.4313041243835,317538623.9973592,2.320837327248957,13.110866362751448,7.7609312361756295,85.93401804637458
Sudan,SDN,2026,Fruits & Vegetables,Africa,Northern,Upper-Middle income,40.915015780223996,5226.696428726957,710781.3585539346,1639.7511117234885,2864611057.4536314,17.37213942118253,40.07700059390058,70.01368575392857,85.93401804637458
Sudan,SDN,2026,Grains & Cereals,Africa,Northern,Upper-Middle income,40.915015780223996,5226.696428726957,584786.9125645566,627.8633182787573,902569051.0479426,14.292721178595011,15.345547503912512,22.059604129107864,85.93401804637458
Sudan,SDN,2026,Meat & Seafood,Africa,Northern,Upper-Middle income,40.915015780223996,5226.696428726957,356427.99653016345,4265.457089441286,8882217391.914154,8.71142268268269,104.2516300703217,217.0894284784149,85.93401804637458
Sudan,SDN,2026,Prepared Food,Africa,Northern,Upper-Middle income,40.915015780223996,5226.696428726957,243825.51891231356,1569.513500169986,1283275971.9887407,5.959316262323551,38.3603298261124,31.3644256886491,85.93401804637458
Sweden,SWE,2026,Bakery Items,Europe,Northern,High income,9.893781873664,59026.65207570583,87615.47616866973,303.32212629468023,162506019.78729013,8.855610249695424,30.657854616957493,16.425065951763163,80.58609423536203
Sweden,SWE,2026,Beverages,Europe,Northern,High income,9.893781873664,59026.65207570583,36563.07198591029,84.56932850378512,34384908.23143296,3.6955607524799565,8.547725185744998,3.4754059337977976,80.58609423536203
Sweden,SWE,2026,Dairy Products,Europe,Northern,High income,9.893781873664,59026.65207570583,112404.6062332006,355.239527358231,348861876.72583014,11.361136486383177,35.9053324496504,35.26072043840551,80.58609423536203
Sweden,SWE,2026,Frozen Food,Europe,Northern,High income,9.893781873664,59026.65207570583,22778.311159483885,176.90216490745564,79393230.37694626,2.30228556181503,17.880135944612533,8.02455839341688,80.58609423536203
Sweden,SWE,2026,Fruits & Vegetables,Europe,Northern,High income,9.893781873664,59026.65207570583,207679.01850357425,592.9773688327664,771327238.6779021,20.99086286270264,59.93434830124943,77.96080897347028,80.58609423536203
Sweden,SWE,2026,Grains & Cereals,Europe,Northern,High income,9.893781873664,59026.65207570583,160068.20453189666,144.9759683553484,253538253.80979654,16.178667225116214,14.653240813935485,25.626020165724835,80.58609423536203
Sweden,SWE,2026,Meat & Seafood,Europe,Northern,High income,9.893781873664,59026.65207570583,112110.46308672501,2050.8047072715617,3007222833.5666723,11.331406384160228,207.282183239813,303.9507917161101,80.58609423536203
Sweden,SWE,2026,Prepared Food,Europe,Northern,High income,9.893781873664,59026.65207570583,62775.11716450675,464.9017140679856,288659612.00397307,6.344906120439767,46.98928276410614,29.175861737193593,80.58609423536203
Switzerland,CHE,2026,Bakery Items,Europe,Northern,High income,8.315998941888001,65383.77781301596,72108.50290715283,257.33661341881856,146274320.30693516,8.671057248930081,30.944762645724293,17.589506844468904,80.13104632887126
Switzerland,CHE,2026,Beverages,Europe,Northern,High income,8.315998941888001,65383.77781301596,26337.762535868416,65.03398461634073,27846706.740847252,3.1671195150355436,7.820345465505303,3.3485702602224174,80.13104632887126
Switzerland,CHE,2026,Dairy Products,Europe,Northern,High income,8.315998941888001,65383.77781301596,97105.55902596608,331.43405365630355,337971739.8458788,11.67695663558129,39.8549898782283,40.64114752871148,80.13104632887126
Switzerland,CHE,2026,Frozen Food,Europe,Northern,High income,8.315998941888001,65383.77781301596,16678.960333049574,148.37296589646255,72167757.92069988,2.0056472408909314,17.84186926108207,8.678182672341162,80.13104632887126
Switzerland,CHE,2026,Fruits & Vegetables,Europe,Northern,High income,8.315998941888001,65383.77781301596,169877.55950813307,516.335786353925,601578043.620032,20.427799557844263,62.089448298643006,72.33984128952454,80.13104632887126
Switzerland,CHE,2026,Grains & Cereals,Europe,Northern,High income,8.315998941888001,65383.77781301596,139772.52266629925,108.8172925497208,225820840.27230915,16.807664796860397,13.085294179344347,27.15498665287715,80.13104632887126
Switzerland,CHE,2026,Meat & Seafood,Europe,Northern,High income,8.315998941888001,65383.77781301596,104335.8572015237,2033.1583254352067,2732044130.8292975,12.546400971262761,244.48756422924868,328.52867706222133,80.13104632887126
Switzerland,CHE,2026,Prepared Food,Europe,Northern,High income,8.315998941888001,65383.77781301596,60581.24921830726,503.33695309670486,285374314.25706005,7.2849034303211875,60.5263368374637,34.316299972047716,80.13104632887126
Syria,SYR,2026,Bakery Items,Asia,Northern,Upper-Middle income,25.197357442688,8144.423822611665,171761.19384557093,577.5223555105836,306463165.0296126,6.81663520614199,22.919957254413372,12.162512109719065,84.22898116913679
Syria,SYR,2026,Beverages,Asia,Northern,Upper-Middle income,25.197357442688,8144.423822611665,75379.22901730219,147.44397318924385,73048609.28616852,2.991552951088386,5.851564931942119,2.8990583418249054,84.22898116913679
Syria,SYR,2026,Dairy Products,Asia,Northern,Upper-Middle income,25.197357442688,8144.423822611665,250972.1103770436,726.6124419981915,752205129.108815,9.96025519532696,28.836850993239633,29.852540323711477,84.22898116913679
Syria,SYR,2026,Frozen Food,Asia,Northern,Upper-Middle income,25.197357442688,8144.423822611665,60452.58067894629,328.1090057105282,197793173.5618175,2.3991635161126377,13.021564124603943,7.849758611064786,84.22898116913679
Syria,SYR,2026,Fruits & Vegetables,Asia,Northern,Upper-Middle income,25.197357442688,8144.423822611665,435656.94378220604,1077.6229128519215,1722786949.858042,17.289787025211606,42.76729872578904,68.37173119350165,84.22898116913679
Syria,SYR,2026,Grains & Cereals,Asia,Northern,Upper-Middle income,25.197357442688,8144.423822611665,353180.02207381447,361.5389879142964,556169323.4728127,14.01655006391567,14.348289844942098,22.07252584870589,84.22898116913679
Syria,SYR,2026,Meat & Seafood,Asia,Northern,Upper-Middle income,25.197357442688,8144.423822611665,241859.74231417975,3350.405607839759,6212401066.1449175,9.598615365293586,132.96654680794754,246.54970586797344,84.22898116913679
Syria,SYR,2026,Prepared Food,Asia,Northern,Upper-Middle income,25.197357442688,8144.423822611665,160013.3695519795,998.0685080685704,861295494.4628227,6.350402811720785,39.6100468209296,34.181977075249264,84.22898116913679
Tajikistan,TJK,2026,Bakery Items,Asia,Northern,Upper-Middle income,8.954980486336,6634.968490926,72760.24364643582,225.62013663166752,135806445.03642243,8.125114706554344,25.19493336428048,15.16546521163763,84.99865987211959
Tajikistan,TJK,2026,Beverages,Asia,Northern,Upper-Middle income,8.954980486336,6634.968490926,26259.68830561547,52.165092964118124,23125004.14947047,2.932411560883236,5.8252603725618926,2.5823623161162517,84.99865987211959
Tajikistan,TJK,2026,Dairy Products,Asia,Northern,Upper-Middle income,8.954980486336,6634.968490926,80893.69037312595,240.26901849340157,264719122.65358225,9.033374276645045,26.83076963261028,29.561105471698703,84.99865987211959
Tajikistan,TJK,2026,Frozen Food,Asia,Northern,Upper-Middle income,8.954980486336,6634.968490926,12455.795989046783,81.72002660201775,52903235.8552119,1.3909350230357864,9.125650996862657,5.907688569052111,84.99865987211959
Tajikistan,TJK,2026,Fruits & Vegetables,Asia,Northern,Upper-Middle income,8.954980486336,6634.968490926,149412.7170893334,330.1061451338488,509654690.2336121,16.684873553584566,36.86285476976113,56.91298724896957,84.99865987211959
Tajikistan,TJK,2026,Grains & Cereals,Asia,Northern,Upper-Middle income,8.954980486336,6634.968490926,123266.7357038505,95.52908622927647,168240398.58688158,13.765159610558351,10.667704566753661,18.78735513087851,84.99865987211959
Tajikistan,TJK,2026,Meat & Seafood,Asia,Northern,Upper-Middle income,8.954980486336,6634.968490926,84400.98145101783,1129.4349317888184,2216769517.2014575,9.425032425229901,126.1236619680157,247.54599081303704,84.99865987211959
Tajikistan,TJK,2026,Prepared Food,Asia,Northern,Upper-Middle income,8.954980486336,6634.968490926,50752.80950853085,321.22562996039363,225472076.2160968,5.667551100303599,35.87117028904053,25.17839950183414,84.99865987211959
Tanzania,TZA,2026,Bakery Items,Africa,Southern,Lower-Middle income,51.33063096000001,2515.9095547320967,429388.07169315626,1499.1630789164215,884384365.7412038,8.365143066870965,29.206013074038808,17.229173871452517,83.19955400895526
Tanzania,TZA,2026,Beverages,Africa,Southern,Lower-Middle income,51.33063096000001,2515.9095547320967,163030.89221684073,357.32532065117624,151684994.82027182,3.176093672877009,6.961249335306752,2.955058061500824,83.19955400895526
Tanzania,TZA,2026,Dairy Products,Africa,Southern,Lower-Middle income,51.33063096000001,2515.9095547320967,571877.1443506813,1558.3322613740231,1791263984.1160355,11.141050356390966,30.35872016824363,34.896590020720744,83.19955400895526
Tanzania,TZA,2026,Frozen Food,Africa,Southern,Lower-Middle income,51.33063096000001,2515.9095547320967,145009.40016182407,777.2764119085973,464668264.7478656,2.825007163360691,15.142545442589611,9.052455737588026,83.19955400895526
Tanzania,TZA,2026,Fruits & Vegetables,Africa,Southern,Lower-Middle income,51.33063096000001,2515.9095547320967,934685.6097211094,2068.472563594704,3323361753.1767592,18.20911982261574,40.297041452823464,64.74422174483941,83.19955400895526
Tanzania,TZA,2026,Grains & Cereals,Africa,Southern,Lower-Middle income,51.33063096000001,2515.9095547320967,804535.4677034467,748.1706584662421,1277756955.298202,15.673593966347118,14.57552039540022,24.892679700234137,83.19955400895526
Tanzania,TZA,2026,Meat & Seafood,Africa,Southern,Lower-Middle income,51.33063096000001,2515.9095547320967,587511.4450893225,6934.8688329714905,15412985358.994095,11.445630690710733,135.10195965398452,300.2687687787209,83.19955400895526
Tanzania,TZA,2026,Prepared Food,Africa,Southern,Lower-Middle income,51.33063096000001,2515.9095547320967,313529.8383586034,1827.2212457248545,1460870912.2271087,6.108045673604231,35.597093032983324,28.460022503240012,83.19955400895526
Thailand,THA,2026,Bakery Items,Asia,Northern,Upper-Middle income,71.17922133504,13894.619265272682,645636.302998863,2048.0864271899004,1192491717.3724496,9.070572716156283,28.773655973975533,16.753368398895528,80.64275440859126
Thailand,THA,2026,Beverages,Asia,Northern,Upper-Middle income,71.17922133504,13894.619265272682,272673.2147479193,646.0428125431898,238130989.14395896,3.8307979440298845,9.07628378656001,3.345512702689994,80.64275440859126
Thailand,THA,2026,Dairy Products,Asia,Northern,Upper-Middle income,71.17922133504,13894.619265272682,816857.1148780955,2555.6584880892833,2616271482.284486,11.476061406083046,35.9045581021436,36.75611271398598,80.64275440859126
Thailand,THA,2026,Frozen Food,Asia,Northern,Upper-Middle income,71.17922133504,13894.619265272682,219863.46927327584,1257.2332178510678,744444284.9977252,3.0888715154438167,17.66292457644741,10.458730385566206,80.64275440859126
Thailand,THA,2026,Fruits & Vegetables,Asia,Northern,Upper-Middle income,71.17922133504,13894.619265272682,1682308.4512160993,4417.138426417805,6221501056.86555,23.634825159121753,62.05657133598542,87.40614100821638,80.64275440859126
Thailand,THA,2026,Grains & Cereals,Asia,Northern,Upper-Middle income,71.17922133504,13894.619265272682,1139520.6873840035,1010.8540665644817,1870028765.3155875,16.009176077106677,14.201533082335926,26.272116078839606,80.64275440859126
Thailand,THA,2026,Meat & Seafood,Asia,Northern,Upper-Middle income,71.17922133504,13894.619265272682,865628.8231280632,11262.630273934345,23120728045.243782,12.161257272730696,158.2291863087577,324.824121584791,80.64275440859126
Thailand,THA,2026,Prepared Food,Asia,Northern,Upper-Middle income,71.17922133504,13894.619265272682,548628.4572874486,4016.890757200297,2646382921.276595,7.7077052403405615,56.43347429009972,37.179149640034595,80.64275440859126
Tunisia,TUN,2026,Bakery Items,Africa,Northern,Upper-Middle income,12.051146249536,13393.015647358676,104572.55493574025,352.8409921979501,201015235.5553401,8.677394894262989,29.278625028016346,16.68017559434064,83.51579018767963
Tunisia,TUN,2026,Beverages,Africa,Northern,Upper-Middle income,12.051146249536,13393.015647358676,38906.95880555446,91.38381921814349,32986472.601141926,3.2284861539251897,7.5829981087203215,2.7372062306863123,83.51579018767963
Tunisia,TUN,2026,Dairy Products,Africa,Northern,Upper-Middle income,12.051146249536,13393.015647358676,140038.32761390434,432.9933969527861,442932734.7269269,11.62033259859378,35.92964420039774,36.75440705434813,83.51579018767963
Tunisia,TUN,2026,Frozen Food,Africa,Northern,Upper-Middle income,12.051146249536,13393.015647358676,22496.521637853202,160.8366976614433,88549056.94874306,1.866753682349459,13.34617424194283,7.347770503752074,83.51579018767963
Tunisia,TUN,2026,Fruits & Vegetables,Africa,Northern,Upper-Middle income,12.051146249536,13393.015647358676,231253.33960600913,620.0003028304801,780809900.9839437,19.18932314134956,51.44741338230392,64.79133891632979,83.51579018767963
Tunisia,TUN,2026,Grains & Cereals,Africa,Northern,Upper-Middle income,12.051146249536,13393.015647358676,183680.86696663962,150.637964178311,282666580.8670255,15.241775608997509,12.499886820650852,23.45557634220138,83.51579018767963
Tunisia,TUN,2026,Meat & Seafood,Africa,Northern,Upper-Middle income,12.051146249536,13393.015647358676,116761.09759626366,1726.2647094723523,2878331710.652687,9.688796001522201,143.24485602677154,238.84298232323835,83.51579018767963
Tunisia,TUN,2026,Prepared Food,Africa,Northern,Upper-Middle income,12.051146249536,13393.015647358676,69236.54294659955,419.240299968347,293854408.4136067,5.745224687590638,34.788416909676855,24.383938451076457,83.51579018767963
Turkey,TUR,2026,Bakery Items,Europe,Northern,High income,86.672808249024,16803.690305260137,910391.2665766247,2941.760500837744,1732167093.4419413,10.503770270843582,33.940985186329996,19.9851271515879,79.78501784194522
Turkey,TUR,2026,Beverages,Europe,Northern,High income,86.672808249024,16803.690305260137,364018.3452333967,824.7149580972869,335543029.7606716,4.199914051331039,9.515267530362658,3.8713760006091653,79.78501784194522
Turkey,TUR,2026,Dairy Products,Europe,Northern,High income,86.672808249024,16803.690305260137,1256762.8120160464,3750.5115281692592,3908416340.316398,14.500081829645785,43.272066567792244,45.09391606519695,79.78501784194522
Turkey,TUR,2026,Frozen Food,Europe,Northern,High income,86.672808249024,16803.690305260137,244685.7183458209,1352.8951337606773,784295300.3864427,2.823096693057436,15.609222328110176,9.048919911917984,79.78501784194522
Turkey,TUR,2026,Fruits & Vegetables,Europe,Northern,High income,86.672808249024,16803.690305260137,1886045.1493303594,5537.842336480304,7402973941.9716625,21.76051736908614,63.89365301940201,85.412877366357,79.78501784194522
Turkey,TUR,2026,Grains & Cereals,Europe,Northern,High income,86.672808249024,16803.690305260137,1383174.907676834,1280.4471023935625,2053547270.6375713,15.958579577839044,14.773342738758915,23.69309720226696,79.78501784194522
Turkey,TUR,2026,Meat & Seafood,Europe,Northern,High income,86.672808249024,16803.690305260137,1210918.565734878,18900.04082800516,31758223238.602894,13.971147239809365,218.06194133807807,366.4150715799671,79.78501784194522
Turkey,TUR,2026,Prepared Food,Europe,Northern,High income,86.672808249024,16803.690305260137,593962.7144020087,4473.760184399028,2876503680.297467,6.852930306532407,51.61665203630235,33.18807522692515,79.78501784194522
Turkmenistan,TKM,2026,Bakery Items,Asia,Northern,Upper-Middle income,6.405260820992,6634.968490926,46288.82077180444,145.30166412307344,78209193.30761628,7.226687884449891,22.68473809011421,12.210149671235998,84.93174043605157
Turkmenistan,TKM,2026,Beverages,Asia,Northern,Upper-Middle income,6.405260820992,6634.968490926,17532.55620844212,36.559400736713414,19065789.962924324,2.7372119104006774,5.7077146049848695,2.9765829207828505,84.93174043605157
Turkmenistan,TKM,2026,Dairy Products,Asia,Northern,Upper-Middle income,6.405260820992,6634.968490926,61767.08054168972,167.26909032135933,193166271.76712283,9.643179609370488,26.11432929837413,30.15744044864775,84.93174043605157
Turkmenistan,TKM,2026,Frozen Food,Asia,Northern,Upper-Middle income,6.405260820992,6634.968490926,11604.98062864715,77.12378794161104,45145222.85112313,1.811788926785632,12.040694375606499,7.048147470149603,84.93174043605157
Turkmenistan,TKM,2026,Fruits & Vegetables,Asia,Northern,Upper-Middle income,6.405260820992,6634.968490926,124660.06850989068,285.2436849343508,402933103.7398983,19.46213776359294,44.53271972930751,62.90658803765855,84.93174043605157
Turkmenistan,TKM,2026,Grains & Cereals,Asia,Northern,Upper-Middle income,6.405260820992,6634.968490926,84935.41861531275,53.16921501619907,97312267.93150556,13.260259182101281,8.300866506785685,15.192553535460021,84.93174043605157
Turkmenistan,TKM,2026,Meat & Seafood,Asia,Northern,Upper-Middle income,6.405260820992,6634.968490926,57017.02019876795,757.1359887908135,1610616031.8292794,8.90159226801596,118.20533307706177,251.45206055478613,84.93174043605157
Turkmenistan,TKM,2026,Prepared Food,Asia,Northern,Upper-Middle income,6.405260820992,6634.968490926,38003.04864062488,244.79777485034379,139704200.64917403,5.933099322993572,38.21823680435722,21.81085275892601,84.93174043605157
USA,USA,2026,Bakery Items,Americas,Northern,High income,337.242752270592,74875.15529551747,2637987.984557074,11244.969322088895,5402731184.4624815,7.82222291449111,33.343842814645036,16.020303321826514,81.18789599136569
USA,USA,2026,Beverages,Americas,Northern,High income,337.242752270592,74875.15529551747,1095976.7790514235,2687.133336302143,1028208516.0394104,3.2498156644506606,7.967949846839346,3.0488676453880053,81.18789599136569
USA,USA,2026,Dairy Products,Americas,Northern,High income,337.242752270592,74875.15529551747,3106352.1255515395,11879.53113035732,10421957627.66043,9.211027085495699,35.22546014814157,30.90342952514576,81.18789599136569
USA,USA,2026,Frozen Food,Americas,Northern,High income,337.242752270592,74875.15529551747,814565.4319087673,5996.164662663753,2313101782.8302417,2.415368236750683,17.779965980863057,6.858862843623954,81.18789599136569
USA,USA,2026,Fruits & Vegetables,Americas,Northern,High income,337.242752270592,74875.15529551747,6566070.273839798,20869.851284343946,27594303933.40554,19.469863265056645,61.883765162723776,81.82326750573075,81.18789599136569
USA,USA,2026,Grains & Cereals,Americas,Northern,High income,337.242752270592,74875.15529551747,4517995.983318417,4006.905134895227,7678816331.805448,13.396866064280404,11.881367673337644,22.76940358274691,81.18789599136569
USA,USA,2026,Meat & Seafood,Americas,Northern,High income,337.242752270592,74875.15529551747,3613686.223682133,69807.57632118171,97662569211.21315,10.715385873682573,206.99503799912802,289.5913064214707,81.18789599136569
USA,USA,2026,Prepared Food,Americas,Northern,High income,337.242752270592,74875.15529551747,1741430.5364507565,15311.717595839022,8320381155.404755,5.163730057135497,45.40265874580879,24.671786419085933,81.18789599136569
Uganda,UGA,2026,Bakery Items,Africa,Northern,Lower-Middle income,37.73018923200001,2399.8356857148333,328634.08137417375,1040.6931964495066,623371863.9220189,8.710109545261707,27.582506677885043,16.521832426785714,84.23572310776596
Uganda,UGA,2026,Beverages,Africa,Northern,Lower-Middle income,37.73018923200001,2399.8356857148333,131000.01506307519,282.74986954021847,117256590.22994004,3.472021151486049,7.493995532373598,3.1077657604349227,84.23572310776596
Uganda,UGA,2026,Dairy Products,Africa,Northern,Lower-Middle income,37.73018923200001,2399.8356857148333,355564.4518120717,957.1352754523267,1120926751.0905433,9.423871415691384,25.367889611339507,29.709014820944883,84.23572310776596
Uganda,UGA,2026,Frozen Food,Africa,Northern,Lower-Middle income,37.73018923200001,2399.8356857148333,92761.44420134192,481.2904089461479,308215473.42725736,2.45854701737537,12.756109066581418,8.168935266453722,84.23572310776596
Uganda,UGA,2026,Fruits & Vegetables,Africa,Northern,Lower-Middle income,37.73018923200001,2399.8356857148333,706991.79419141,1681.4171674064628,2768936404.908527,18.738092985544604,44.56423891933218,73.38782182836539,84.23572310776596
Uganda,UGA,2026,Grains & Cereals,Africa,Northern,Lower-Middle income,37.73018923200001,2399.8356857148333,548756.25271622,491.5086854366556,899906431.7959901,14.54422211725365,13.026934013354843,23.851097757886535,84.23572310776596
Uganda,UGA,2026,Meat & Seafood,Africa,Northern,Lower-Middle income,37.73018923200001,2399.8356857148333,384339.8643668644,4430.732998046923,9000687424.353119,10.186534236645047,117.43203753372902,238.55399635047124,84.23572310776596
Uganda,UGA,2026,Prepared Food,Africa,Northern,Lower-Middle income,37.73018923200001,2399.8356857148333,244093.02789037538,1302.7083298370171,1142048195.844026,6.469435559664603,34.52694927732179,30.26881706904941,84.23572310776596
Ukraine,UKR,2026,Bakery Items,Europe,Northern,High income,43.665825769344,27151.423690975003,248452.87288587945,818.805976598172,484911363.37760866,5.6898700186796445,18.751643010791803,11.1050542348393,85.13413264850304
Ukraine,UKR,2026,Beverages,Europe,Northern,High income,43.665825769344,27151.423690975003,133454.77762181527,328.3033617379229,128876742.77660169,3.056275136688436,7.5185423830553395,2.9514326250777283,85.13413264850304
Ukraine,UKR,2026,Dairy Products,Europe,Northern,High income,43.665825769344,27151.423690975003,355486.3843079422,1202.7105416781044,1218239704.4244986,8.141066338370146,27.543519914891395,27.899156444666964,85.13413264850304
Ukraine,UKR,2026,Frozen Food,Europe,Northern,High income,43.665825769344,27151.423690975003,80367.41689143905,562.2342372769084,230965473.93446025,1.8405106390513228,12.875841172609409,5.2893875213648585,85.13413264850304
Ukraine,UKR,2026,Fruits & Vegetables,Europe,Northern,High income,43.665825769344,27151.423690975003,732089.5999240808,1956.399323206094,2528966537.62068,16.76573354621066,44.80390073327326,57.91637952708006,85.13413264850304
Ukraine,UKR,2026,Grains & Cereals,Europe,Northern,High income,43.665825769344,27151.423690975003,509271.1992631313,497.3563812961558,701960211.4836748,11.662923814913169,11.39006013360062,16.075734263944515,85.13413264850304
Ukraine,UKR,2026,Meat & Seafood,Europe,Northern,High income,43.665825769344,27151.423690975003,355553.73458448413,5899.58791706617,8522742217.698077,8.142608740817721,135.10766859716713,195.18106133427455,85.13413264850304
Ukraine,UKR,2026,Prepared Food,Europe,Northern,High income,43.665825769344,27151.423690975003,221998.55654906636,1732.8666294857414,937291112.8986993,5.0840343137383766,39.68473283064113,21.465095332211334,85.13413264850304
United Arab Emirates,ARE,2026,Bakery Items,Asia,Northern,High income,9.85734814336,33772.352660866636,102991.73112593465,335.08994520081217,178168734.04756734,10.448218894988589,33.993924159666804,18.074712534890374,79.70200116969573
United Arab Emirates,ARE,2026,Beverages,Asia,Northern,High income,9.85734814336,33772.352660866636,37674.48561960161,91.01566586598045,38192681.111085266,3.8219696688890403,9.233281055137475,3.8745391311772024,79.70200116969573
United Arab Emirates,ARE,2026,Dairy Products,Asia,Northern,High income,9.85734814336,33772.352660866636,126976.42408409873,418.6557200541141,434044985.4097655,12.881397941659513,42.47143490981644,44.03263221479523,79.70200116969573
United Arab Emirates,ARE,2026,Frozen Food,Asia,Northern,High income,9.85734814336,33772.352660866636,26570.44700970284,184.79050865099964,105653280.16763438,2.6954964584061014,18.746472779849643,10.71822549341563,79.70200116969573
United Arab Emirates,ARE,2026,Fruits & Vegetables,Asia,Northern,High income,9.85734814336,33772.352660866636,228457.4189585352,619.3406683144964,779964456.9620982,23.17635693048198,62.83035348930939,79.12518109523091,79.70200116969573
United Arab Emirates,ARE,2026,Grains & Cereals,Asia,Northern,High income,9.85734814336,33772.352660866636,175226.20513650458,164.298083854335,252597030.68313062,17.776201325966007,16.667574429235078,25.62525204644236,79.70200116969573
United Arab Emirates,ARE,2026,Meat & Seafood,Asia,Northern,High income,9.85734814336,33772.352660866636,132209.7217701253,1875.8644596347622,3707447991.9582276,13.412301142998889,190.3011268703502,376.11007930724236,79.70200116969573
United Arab Emirates,ARE,2026,Prepared Food,Asia,Northern,High income,9.85734814336,33772.352660866636,71681.25093402513,525.5406686880079,324908884.8332873,7.271859519571729,53.314609674409944,32.96108447302319,79.70200116969573
United Kingdom,GBR,2026,Bakery Items,Europe,Northern,High income,66.861967396224,60116.89034259325,520717.37453718577,2008.812234894121,1034678749.528766,7.787945745769262,30.044168802121842,15.474847507810532,81.87428917991197
United Kingdom,GBR,2026,Beverages,Europe,Northern,High income,66.861967396224,60116.89034259325,240872.33438042024,602.5276803667326,225741323.11351675,3.602531360661448,9.01151587114022,3.376229146470874,81.87428917991197
