Country,ISO3,Year,Food Category,Total Waste (Tons),Economic Loss (Million $),Carbon_Footprint_kgCO2e,Population (Million),GDP_Per_Capita_USD,Waste_Per_Capita_kg,Economic_Loss_Per_Capita_USD,Carbon_Per_Capita_kgCO2e,Material_Footprint_Per_Capita,Years_from_2010,Year_Trend,Pandemic_Indicator,Year_Cycle,Year_Cycle_Cos,FAO_Food_Price_Index,Waste_Efficiency,Economic_Intensity,Population_Material_Interaction,Year_Population_Interaction,GDP_Per_Capita_Proxy,Sustainability_Score,Waste_Trend_3Y,Economic_Trend_3Y,Category_Waste_Share,Category_Economic_Share,Continent,Subregion,Hemisphere,Income_Group,Year_Norm,Pandemic_Flag,Year_Sin,Year_Cos,Log_Population,Log_GDP_PC,Log_Total_Waste,Log_Econ_Loss,Cat_Waste_Share,Cat_Econ_Share,Carbon_Intensity,Econ_GDP_Ratio,Total Waste (Tons)_MA3,Economic Loss (Million $)_MA3,Carbon_Footprint_kgCO2e_MA3,Pop_MatFP,GDP_Waste_PC,Country_Enc,Food Category_Enc,Continent_Enc,Subregion_Enc,Hemisphere_Enc,Income_Group_Enc
Nepal,NPL,2021,Grains & Cereals,477998.4,330.752,672381372.5,27.104,1999.3,17.02,12.2031,24.807483,7.62,11.0,11.0,1.0,0.9511,0.309,1.257,0.6919521069526592,6.103541,206.63,298.144,1.999,88.27,453173.23333333334,284.6426666666667,0.1986924496616397,0.0358689772474394,Asia,Southern Asia,Northern,Lower-Middle income,0.8461538461538461,1,0.9510565162951529,0.3090169943749496,3.3359119149635257,7.601052448293207,13.07736475624268,5.804387701830166,0.19869244966163976,0.03586897724743947,1406.6602994905422,6.1036711136973505,453173.23333333334,284.6426666666667,644071983.0666667,206.53248,129.3699126699504,91,5,2,11,0,2
Nepal,NPL,2022,Grains & Cereals,373866.3,322.448,562379855.7,27.646,2104.3,13.77,11.6634,20.342139,7.91,12.0,12.0,0.0,0.5878,-0.809,1.4369999999999998,0.8624687488548713,5.542642,218.757,331.753,2.104,90.13,447336.8,309.1906666666667,0.1796192085059643,0.0365641318666465,Asia,Southern Asia,Northern,Lower-Middle income,0.9230769230769231,0,0.5877852522924736,-0.8090169943749471,3.3550138173576736,7.65221325377651,12.831656200601477,5.779038359134968,0.17961920850596436,0.03656413186664651,1504.2271948554874,5.5426790151777645,447336.8,309.1906666666667,654715701.9333333,218.67986000000002,105.37097650450254,91,5,2,11,0,2
Nepal,NPL,2023,Grains & Cereals,442467.6,339.5,601691457.4,28.199,2202.2,16.21,12.0394,21.337353,7.73,13.0,13.0,0.0,-0.5878,-0.809,1.241,0.7672878194923198,5.467106,217.927,366.587,2.202,88.97,431444.1,330.90000000000003,0.1918650212042633,0.0395291524879846,Asia,Southern Asia,Northern,Lower-Middle income,1.0,0,-0.5877852522924726,-0.8090169943749478,3.3741344621124663,7.69766612797439,13.000124780460332,5.830415125589567,0.19186502120426338,0.03952915248798465,1359.8542749796823,5.467003007212363,431444.10000000003,330.90000000000003,612150895.1999999,217.97827000000004,124.77916793446487,91,5,2,11,0,2
Nepal,NPL,2010,Meat & Seafood,203442.4,2199.465,5725701688.7,21.799,1207.1,9.55,100.8988,262.662239,5.56,0.0,0.0,0.0,0.0,1.0,1.118,10.81124190434246,83.589608,121.159,0.0,1.207,49.73,203442.4,2199.465,0.1269117953465392,0.4026122344080692,Asia,Southern Asia,Northern,Lower-Middle income,0.0,0,0.0,1.0,3.12671667534941,7.096804156525518,12.223143112500587,7.696423980648625,0.1269117953465392,0.4026122344080692,28144.092326378377,83.5867104919074,203442.4,2199.465,5725701688.7,121.20244,67.77447969481871,91,6,2,11,0,2
Nepal,NPL,2011,Meat & Seafood,223684.8,2839.823,6077382510.5,22.235,1283.1,10.47,127.7203,273.328756,5.62,1.0,1.0,0.0,0.9511,0.309,1.319,12.695645837356853,99.538954,124.862,22.235,1.283,42.94,213563.6,2519.644,0.1478027890041525,0.4564498046707048,Asia,Southern Asia,Northern,Lower-Middle income,0.07692307692307693,0,0.9510565162951535,0.30901699437494745,3.145659762536942,7.157813362837228,12.317997667591266,7.951849077907002,0.1478027890041525,0.4564498046707048,27169.40315345522,99.53908253981457,213563.59999999998,2519.6440000000002,5901542099.6,124.9607,74.94230590890578,91,6,2,11,0,2
Nepal,NPL,2012,Meat & Seafood,234471.1,2649.793,6494572382.9,22.679,1350.5,9.99,116.837,286.364477,6.19,2.0,2.0,0.0,0.5878,-0.809,1.257,11.301149693928165,86.515012,140.333,45.359,1.35,44.0,220532.7666666667,2563.027,0.1461862628826546,0.4251382890360785,Asia,Southern Asia,Northern,Lower-Middle income,0.15384615384615385,0,0.5877852522924732,-0.8090169943749473,3.164588579394375,7.208970365716502,12.365091883244359,7.8826141194983474,0.14618626288265466,0.4251382890360784,27698.81824625721,86.51540774493213,220532.7666666667,2563.027,6099218860.7,140.38301,72.01761395350786,91,6,2,11,0,2
Nepal,NPL,2013,Meat & Seafood,231946.0,2568.265,5872951272.9,23.133,1421.4,9.86,111.0218,253.877847,6.91,3.0,3.0,0.0,-0.5878,-0.809,1.2009999999999998,11.072685021513628,78.108281,159.795,69.399,1.421,48.46,230033.96666666665,2685.960333333333,0.1311157997178545,0.4131106304852551,Asia,Southern Asia,Northern,Lower-Middle income,0.23076923076923078,0,-0.587785252292473,-0.8090169943749475,3.183580198473476,7.26010086475964,12.354264176274302,7.851375144767793,0.1311157997178545,0.41311063048525515,25320.338668914315,78.10728901144871,230033.96666666665,2685.960333333333,6148302055.433333,159.84903,71.58459452653005,91,6,2,11,0,2
Nepal,NPL,2014,Meat & Seafood,257322.7,2854.329,6823050195.5,23.596,1498.1,11.0,120.9685,289.165718,6.58,4.0,4.0,0.0,-0.9511,0.309,1.15,11.092410424731282,80.745903,155.158,94.383,1.498,42.49,241246.6,2690.7956666666664,0.1424890976108187,0.4395055808773361,Asia,Southern Asia,Northern,Lower-Middle income,0.3076923076923077,0,-0.9510565162951536,0.30901699437494723,3.2025838280912233,7.312620207018269,12.458090104404928,7.956942351878224,0.1424890976108187,0.43950558087733615,26515.539419957895,80.74671042607521,241246.6,2690.7956666666664,6396857950.433333,155.26168,80.43882227720096,91,6,2,11,0,2
Nepal,NPL,2015,Meat & Seafood,223927.3,1937.589,6306794477.4,24.068,1576.8,9.63,80.5063,262.045523,7.04,5.0,5.0,0.0,0.0,1.0,0.93,8.652759176750669,51.057065,169.504,120.338,1.577,53.84,237732.0,2453.394333333333,0.1257179901452255,0.3953253168782181,Asia,Southern Asia,Northern,Lower-Middle income,0.38461538461538464,0,-2.4492935982947064e-16,1.0,3.2215921323624293,7.3637867506609895,12.319081190311953,7.569715667844535,0.12571799014522558,0.39532531687821804,28164.47336881211,51.05579536316307,237732.0,2453.394333333333,6334265315.266666,169.43872000000002,70.91326640886534,91,6,2,11,0,2
Nepal,NPL,2016,Meat & Seafood,238720.3,1929.683,6267915281.6,24.549,1652.5,9.36,78.6057,255.323631,7.05,6.0,6.0,0.0,0.9511,0.309,0.914,8.083447448750693,47.568418,173.029,147.293,1.652,55.0,239990.1,2240.5336666666667,0.1397541192346083,0.4059060406637422,Asia,Southern Asia,Northern,Lower-Middle income,0.46153846153846156,0,0.9510565162951535,0.30901699437494773,3.2405981769405163,7.410649532421847,12.38305204169316,7.565629105306408,0.1397541192346083,0.40590604066374225,26256.31453043583,47.56754051870325,239990.1,2240.5336666666667,6465919984.833333,173.07045,69.36367962346849,91,6,2,11,0,2
Nepal,NPL,2017,Meat & Seafood,240290.8,2227.674,6348855002.4,25.04,1746.7,10.0,88.965,253.549718,6.63,7.0,7.0,0.0,0.5878,-0.809,0.98,9.270741951002703,50.934167,165.919,175.279,1.747,52.85,234312.79999999996,2031.6486666666667,0.1306826206724544,0.4061730565020537,Asia,Southern Asia,Northern,Lower-Middle income,0.5384615384615384,0,0.5877852522924734,-0.8090169943749472,3.2596338173403683,7.466055916772316,12.38960929713067,7.7091620687641935,0.13068262067245445,0.40617305650205376,26421.54840052137,50.93296880598759,234312.79999999996,2031.6486666666667,6307854920.466666,166.0152,74.66055916772316,91,6,2,11,0,2
Nepal,NPL,2018,Meat & Seafood,247782.2,2125.656,6348862303.7,25.541,1841.0,9.43,83.2263,248.57844,6.82,8.0,8.0,0.0,-0.5878,-0.809,0.965,8.578727608359277,45.207425,174.168,204.325,1.841,54.72,242264.43333333335,2094.337666666667,0.1311692209799013,0.3865847566022394,Asia,Southern Asia,Northern,Lower-Middle income,0.6153846153846154,0,-0.5877852522924728,-0.8090169943749477,3.2786907071693587,7.518607216815252,12.420309449268716,7.662306071984166,0.1311692209799013,0.3865847566022394,25622.75378820593,45.2065430110869,242264.43333333335,2094.337666666667,6321877529.233334,174.18962000000002,70.90046605456783,91,6,2,11,0,2
Nepal,NPL,2019,Meat & Seafood,255456.8,2031.569,7323209547.0,26.051,1921.1,9.89,77.9828,281.105175,7.89,9.0,9.0,0.0,-0.9511,0.309,0.951,7.952691022513395,40.59343,205.458,234.463,1.921,52.34,247843.2666666667,2128.2996666666663,0.1285587933861796,0.3884912213336107,Asia,Southern Asia,Northern,Lower-Middle income,0.6923076923076923,0,-0.9510565162951538,0.309016994374947,3.2977239731858794,7.561173617313085,12.450812508643926,7.617055789185217,0.12855879338617968,0.38849122133361075,28667.115328306,40.593566200026224,247843.2666666667,2128.2996666666663,6673642284.366666,205.54238999999998,74.78000707522642,91,6,2,11,0,2
Nepal,NPL,2020,Meat & Seafood,323380.2,3050.742,8436994455.0,26.573,1831.7,12.64,114.8081,317.508218,7.8,10.0,10.0,1.0,0.0,1.0,0.979,9.433917104386724,62.677083,207.176,265.725,1.832,41.98,275539.73333333334,2402.655666666667,0.1386111614277669,0.4452715561550097,Asia,Southern Asia,Northern,Lower-Middle income,0.7692307692307693,1,-4.898587196589413e-16,1.0,3.316837033044082,7.513545568323831,12.686587092091546,8.023467854099762,0.13861116142776694,0.4452715561550097,26090.015576092785,62.67733873493462,275539.73333333334,2402.655666666667,7369688768.566667,207.2694,94.97121598361323,91,6,2,11,0,2
Nepal,NPL,2021,Meat & Seafood,358866.6,3887.246,9443600085.4,27.104,1999.3,12.75,143.4198,348.421241,7.62,11.0,11.0,1.0,0.9511,0.309,1.257,10.832008328442939,71.733399,206.63,298.144,1.999,36.22,312567.8666666667,2989.8523333333337,0.1491722228688292,0.4215591691938373,Asia,Southern Asia,Northern,Lower-Middle income,0.8461538461538461,1,0.9510565162951529,0.3090169943749496,3.3359119149635257,7.601052448293207,12.790708797217736,8.265713435183704,0.14917222286882928,0.4215591691938373,26315.07107487852,71.73492865360019,312567.8666666667,2989.8523333333337,8401268029.133334,206.53248,96.91341871573839,91,6,2,11,0,2
Nepal,NPL,2022,Meat & Seafood,258755.3,3265.251,6901434873.7,27.646,2104.3,9.68,118.1091,249.63545,7.91,12.0,12.0,0.0,0.5878,-0.809,1.4369999999999998,12.619069058682083,56.127239,218.757,331.753,2.104,47.54,313667.36666666664,3401.079666666667,0.1243156234801675,0.3702645640279964,Asia,Southern Asia,Northern,Lower-Middle income,0.9230769230769231,0,0.5877852522924736,-0.8090169943749471,3.3550138173576736,7.65221325377651,12.4636419710914,8.091398122996276,0.12431562348016753,0.37026456402799646,26671.665754092766,56.12761808722093,313667.36666666664,3401.079666666667,8260676471.366666,218.67986000000002,74.07342429655661,91,6,2,11,0,2
Nepal,NPL,2023,Meat & Seafood,312661.4,3704.956,7766520565.4,28.199,2202.2,11.48,131.3862,275.418551,7.73,13.0,13.0,0.0,-0.5878,-0.809,1.241,11.84973904677712,59.662406,217.927,366.587,2.202,41.59,310094.4333333333,3619.151,0.1355778053370567,0.4313807678505851,Asia,Southern Asia,Northern,Lower-Middle income,1.0,0,-0.5877852522924726,-0.8090169943749478,3.3741344621124663,7.69766612797439,12.652879293171706,8.217696534135861,0.13557780533705674,0.43138076785058516,24840.03642726604,59.661283044446215,310094.4333333333,3619.1510000000003,8037185174.833333,217.97827000000004,88.369207149146,91,6,2,11,0,2
Nepal,NPL,2010,Prepared Food,131171.9,657.814,547887053.8,21.799,1207.1,5.89,30.1767,25.133905,5.56,0.0,0.0,0.0,0.0,1.0,1.118,5.014900294956465,24.999904,121.159,0.0,1.207,89.1,131171.9,657.814,0.0818278850820512,0.1204129023944048,Asia,Southern Asia,Northern,Lower-Middle income,0.0,0,0.0,1.0,3.12671667534941,7.096804156525518,11.78427157927868,6.490441248836647,0.08182788508205127,0.12041290239440482,4176.862985136298,24.999037663942623,131171.9,657.814,547887053.8,121.20244,41.8001764819353,91,7,2,11,0,2
Nepal,NPL,2011,Prepared Food,138042.3,730.549,592833144.7,22.235,1283.1,6.3,32.8563,26.662522,5.62,1.0,1.0,0.0,0.9511,0.309,1.319,5.2922111555660845,25.606555,124.862,22.235,1.283,88.24,134607.09999999998,694.1814999999999,0.0912133365367156,0.1174224408888788,Asia,Southern Asia,Northern,Lower-Middle income,0.07692307692307693,0,0.9510565162951535,0.30901699437494745,3.145659762536942,7.157813362837228,11.835322683040364,6.595164203862674,0.0912133365367156,0.11742244088887888,4294.575972002785,25.60658787902591,134607.09999999998,694.1814999999999,570360099.25,124.9607,45.09422418587453,91,7,2,11,0,2
Nepal,NPL,2012,Prepared Food,138554.3,811.483,651736198.4,22.679,1350.5,6.09,35.7806,28.736934,6.19,2.0,2.0,0.0,0.5878,-0.809,1.257,5.856786833753987,26.494697,140.333,45.359,1.35,87.53,135922.83333333334,733.282,0.0863847839811481,0.1301960168971176,Asia,Southern Asia,Northern,Lower-Middle income,0.15384615384615385,0,0.5877852522924732,-0.8090169943749473,3.164588579394375,7.208970365716502,11.83902480289763,6.700094990908079,0.08638478398114818,0.13019601689711763,4703.832348761461,26.494817754851326,135922.83333333334,733.282,597485465.6333333,140.38301,43.9026295272135,91,7,2,11,0,2
Nepal,NPL,2013,Prepared Food,133398.9,662.684,629547260.4,23.133,1421.4,5.66,28.6467,27.214274,6.91,3.0,3.0,0.0,-0.5878,-0.809,1.2009999999999998,4.967687139848979,20.154115,159.795,69.399,1.421,89.29,136665.16666666666,734.9053333333333,0.0754085151500008,0.106594064495872,Asia,Southern Asia,Northern,Lower-Middle income,0.23076923076923078,0,-0.587785252292473,-0.8090169943749475,3.183580198473476,7.26010086475964,11.801106662838192,6.49780613258391,0.07540851515000085,0.10659406449587204,4719.283745218289,20.15385901036804,136665.16666666666,734.9053333333333,624705534.5,159.84903,41.092170894539564,91,7,2,11,0,2
Nepal,NPL,2014,Prepared Food,136704.4,764.923,617014572.5,23.596,1498.1,5.8,32.418,26.149516,6.58,4.0,4.0,0.0,-0.9511,0.309,1.15,5.59545267014083,21.63885,155.158,94.383,1.498,88.58,136219.19999999998,746.3633333333333,0.0756982831107725,0.1177817719826392,Asia,Southern Asia,Northern,Lower-Middle income,0.3076923076923077,0,-0.9510565162951536,0.30901699437494723,3.2025838280912233,7.312620207018269,11.825583524492187,6.641081642494686,0.07569828311077259,0.11778177198263921,4513.494609537074,21.639066827700915,136219.19999999998,746.3633333333333,632766010.4333333,155.26168,42.41319720070596,91,7,2,11,0,2
Nepal,NPL,2015,Prepared Food,152731.2,690.115,701583667.2,24.068,1576.8,6.23,28.6741,29.150603,7.04,5.0,5.0,0.0,0.0,1.0,0.93,4.518493929203725,18.185098,169.504,120.338,1.577,88.86,140944.83333333334,705.9073333333332,0.0857468450540353,0.1408038191058121,Asia,Southern Asia,Northern,Lower-Middle income,0.38461538461538464,0,-2.4492935982947064e-16,1.0,3.2215921323624293,7.3637867506609895,11.936441339965429,6.53830623539082,0.08574684505403532,0.14080381910581213,4593.584462113831,18.184646081831225,140944.83333333334,705.9073333333332,649381833.3666667,169.43872000000002,45.87639145661797,91,7,2,11,0,2
Nepal,NPL,2016,Prepared Food,140825.6,609.432,669009288.3,24.549,1652.5,5.63,24.8252,27.252104,7.05,6.0,6.0,0.0,0.9511,0.309,0.914,4.327565442646792,15.023046,173.029,147.293,1.652,90.06,143420.4,688.1566666666668,0.0824435864636784,0.1281931437307504,Asia,Southern Asia,Northern,Lower-Middle income,0.46153846153846156,0,0.9510565162951535,0.30901699437494773,3.2405981769405163,7.410649532421847,11.855284625317402,6.414166903235705,0.08244358646367844,0.12819314373075047,4750.622673008316,15.022768689673049,143420.4,688.1566666666668,662535842.6666666,173.07045,41.721956867535,91,7,2,11,0,2
Nepal,NPL,2017,Prepared Food,143098.9,683.488,648355525.4,25.04,1746.7,6.0,27.296,25.892915,6.63,7.0,7.0,0.0,0.5878,-0.809,0.98,4.776333011644394,15.627463,165.919,175.279,1.747,89.55,145551.90000000002,661.0116666666667,0.0778246161207399,0.1246207524271844,Asia,Southern Asia,Northern,Lower-Middle income,0.5384615384615384,0,0.5877852522924734,-0.8090169943749472,3.2596338173403683,7.466055916772316,11.871298266732278,6.528671113530275,0.07782461612073992,0.12462075242718448,4530.821169135472,15.627094890575034,145551.90000000002,661.0116666666667,672982826.9666667,166.0152,44.796335500633894,91,7,2,11,0,2
Nepal,NPL,2018,Prepared Food,170789.3,753.099,810093180.3,25.541,1841.0,6.62,29.4863,31.717761,6.82,8.0,8.0,0.0,-0.5878,-0.809,0.965,4.409520971161543,16.016546,174.168,204.325,1.841,88.28,151571.26666666663,682.0063333333334,0.0904112540477187,0.1369631744799675,Asia,Southern Asia,Northern,Lower-Middle income,0.6153846153846154,0,-0.5877852522924728,-0.8090169943749477,3.2786907071693587,7.518607216815252,12.048191767154817,6.625523659123648,0.09041125404771874,0.13696317447996756,4743.2314571229,16.016233264040153,151571.26666666663,682.0063333333334,709152664.6666666,174.18962000000002,49.77317977531697,91,7,2,11,0,2
Nepal,NPL,2019,Prepared Food,166802.4,659.171,757483692.7,26.051,1921.1,6.68,25.3026,29.076402,7.89,9.0,9.0,0.0,-0.9511,0.309,0.951,3.9518076478515898,13.171106,205.458,234.463,1.921,89.36,160230.19999999998,698.5859999999999,0.0839434114806061,0.1260514148708203,Asia,Southern Asia,Northern,Lower-Middle income,0.6923076923076923,0,-0.9510565162951538,0.309016994374947,3.2977239731858794,7.561173617313085,12.024571152392085,6.492498892371309,0.0839434114806061,0.1260514148708203,4541.203799825423,13.171150783280062,160230.19999999998,698.5859999999999,738644132.8000001,205.54238999999998,50.50863976365141,91,7,2,11,0,2
Nepal,NPL,2020,Prepared Food,187051.7,872.684,898663804.9,26.573,1831.7,7.35,32.8416,33.819288,7.8,10.0,10.0,1.0,0.0,1.0,0.979,4.665469493193593,17.929175,207.176,265.725,1.832,87.11,174881.1333333333,761.6513333333334,0.0801763787147086,0.1273727384064527,Asia,Southern Asia,Northern,Lower-Middle income,0.7692307692307693,1,-4.898587196589413e-16,1.0,3.316837033044082,7.513545568323831,12.139145674315257,6.77271875421431,0.08017637871470867,0.12737273840645275,4804.360531874342,17.92924825388633,174881.1333333333,761.6513333333334,822080225.9666666,207.2694,55.22455992718016,91,7,2,11,0,2
Nepal,NPL,2021,Prepared Food,207661.3,1158.141,1007022911.1,27.104,1999.3,7.44,42.7296,37.154069,7.62,11.0,11.0,1.0,0.9511,0.309,1.257,5.577067079903671,21.371786,206.63,298.144,1.999,84.76,187171.8,896.6653333333334,0.0863198127795421,0.1255966197583893,Asia,Southern Asia,Northern,Lower-Middle income,0.8461538461538461,1,0.9510565162951529,0.3090169943749496,3.3359119149635257,7.601052448293207,12.243668481593085,7.055434492540705,0.0863198127795421,0.12559661975838934,4849.352821637927,21.37224194347597,187171.80000000002,896.6653333333334,887723469.5666667,206.53248,56.551830215301464,91,7,2,11,0,2
Nepal,NPL,2022,Prepared Food,161615.6,1055.814,700282042.3,27.646,2104.3,5.62,38.1904,25.330272,7.91,12.0,12.0,0.0,0.5878,-0.809,1.4369999999999998,6.532871826729598,18.148658,218.757,331.753,2.104,87.58,185442.86666666667,1028.8796666666667,0.0776461161495875,0.1197244899104709,Asia,Southern Asia,Northern,Lower-Middle income,0.9230769230769231,0,0.5877852522924736,-0.8090169943749471,3.3550138173576736,7.65221325377651,11.992982142565786,6.9630140006601104,0.07764611614958752,0.11972448991047091,4333.010193941674,18.148780894069425,185442.86666666667,1028.8796666666667,868656252.7666665,218.67986000000002,43.00543848622399,91,7,2,11,0,2
Nepal,NPL,2023,Prepared Food,162381.1,964.969,701823569.1,28.199,2202.2,5.87,34.22,24.888266,7.73,13.0,13.0,0.0,-0.5878,-0.809,1.241,5.942618937795101,15.539286,217.927,366.587,2.202,88.32,177219.33333333334,1059.6413333333333,0.0704125074800315,0.1123546590491253,Asia,Southern Asia,Northern,Lower-Middle income,1.0,0,-0.5877852522924726,-0.8090169943749478,3.3741344621124663,7.69766612797439,11.997707478959983,6.873131742600279,0.07041250748003157,0.11235465904912537,4322.076701660477,15.538993887678076,177219.33333333334,1059.6413333333333,803042840.8333334,217.97827000000004,45.18530017120967,91,7,2,11,0,2
Netherlands,NLD,2010,Bakery Items,108160.1,330.883,202694127.6,16.091,39391.0,6.72,20.5627,12.596432,19.81,0.0,0.0,0.0,0.0,1.0,1.118,3.05919650592039,0.522017,318.755,0.0,39.391,91.94,108160.1,330.883,0.1029740684763593,0.0653470970198494,Europe,Western Europe,Northern,High income,0.0,0,0.0,1.0,2.838552009166368,10.58131802898418,11.591377061343419,5.804782497167065,0.10297406847635936,0.06534709701984943,1874.019417511633,0.5220287402204056,108160.1,330.883,202694127.6,318.76271,71.1064571547737,92,0,3,16,0,0
Netherlands,NLD,2011,Bakery Items,117045.5,475.035,208266399.8,16.156,41045.4,7.14,29.4034,12.891156,17.81,1.0,1.0,0.0,0.9511,0.309,1.319,4.058549880174804,0.716364,287.772,16.156,41.045,89.97,112602.8,402.959,0.1145280363278698,0.0784624929017322,Europe,Western Europe,Northern,High income,0.07692307692307693,0,0.9510565162951535,0.30901699437494745,2.842347966654634,10.622458413105532,11.670326570720603,6.16549138094003,0.11452803632786983,0.07846249290173223,1779.36272475234,0.7163533104888536,112602.8,402.959,205480263.7,287.73835999999994,75.8443530695735,92,0,3,16,0,0
Netherlands,NLD,2012,Bakery Items,101401.3,388.674,189610948.8,16.22,42482.0,6.46,23.9621,11.689673,17.9,2.0,2.0,0.0,0.5878,-0.809,1.257,3.8330277816951064,0.564053,290.336,32.441,42.482,91.45,108868.96666666667,398.19733333333335,0.1006257971068568,0.0716776249606041,Europe,Western Europe,Northern,High income,0.15384615384615385,0,0.5877852522924732,-0.8090169943749473,2.8460714989995846,10.656859274891168,11.526851052327736,5.965310492130723,0.10062579710685687,0.07167762496060416,1869.9064883783542,0.5640656917666907,108868.96666666667,398.19733333333335,200190492.0666667,290.33799999999997,68.84331091579695,92,0,3,16,0,0
Netherlands,NLD,2013,Bakery Items,117475.1,410.102,203759266.0,16.285,43968.8,7.24,25.1824,12.511881,20.41,3.0,3.0,0.0,-0.5878,-0.809,1.2009999999999998,3.4909695756802925,0.572733,332.446,48.856,43.969,90.82,111973.96666666667,424.60366666666664,0.1147929063467549,0.0812612251303423,Europe,Western Europe,Northern,High income,0.23076923076923078,0,-0.587785252292473,-0.8090169943749475,2.849839073373588,10.691258313608678,11.67399018762158,6.01884135888835,0.1147929063467549,0.0812612251303423,1734.4889768129585,0.5727426325811167,111973.96666666667,424.60366666666664,200545538.20000002,332.37685,77.40471019052683,92,0,3,16,0,0
Netherlands,NLD,2014,Bakery Items,117293.3,363.381,205852190.3,16.35,45551.7,7.14,22.2246,12.590038,19.98,4.0,4.0,0.0,-0.9511,0.309,1.15,3.098054194058825,0.487898,326.663,65.402,45.552,91.44,112056.56666666668,387.3856666666666,0.1155386719583052,0.0746514014304482,Europe,Western Europe,Northern,High income,0.3076923076923077,0,-0.9510565162951536,0.30901699437494723,2.8535925063928684,10.726625176452785,11.672441440110488,5.8982000235215,0.1155386719583052,0.07465140143044822,1755.0208775778328,0.487910168329149,112056.56666666667,387.3856666666666,199740801.70000002,326.67300000000006,76.58810375987288,92,0,3,16,0,0
Netherlands,NLD,2015,Bakery Items,107635.8,302.91,183254838.9,16.416,47146.0,6.59,18.4523,11.163317,20.76,5.0,5.0,0.0,0.0,1.0,0.93,2.8142123717201897,0.391387,340.722,82.079,47.146,92.56,114134.73333333334,358.79766666666666,0.1056142482359406,0.0746171593601414,Europe,Western Europe,Northern,High income,0.38461538461538464,0,-2.4492935982947064e-16,1.0,2.8573893239322463,10.761025659314114,11.586517875673554,5.716731604942411,0.10561424823594068,0.07461715936014142,1702.5454254067884,0.39138251141222874,114134.73333333334,358.79766666666666,197622098.4,340.79616000000004,70.91515909488001,92,0,3,16,0,0
Netherlands,NLD,2016,Bakery Items,102367.8,254.992,187650521.0,16.481,48654.7,6.18,15.4714,11.385547,21.12,6.0,6.0,0.0,0.9511,0.309,0.914,2.4909395337205646,0.317984,348.136,98.889,48.655,93.3,109098.96666666667,307.09433333333334,0.0988290575838136,0.0685921674971062,Europe,Western Europe,Northern,High income,0.46153846153846156,0,0.9510565162951535,0.30901699437494773,2.861114576829047,10.792524244163182,11.536337257660877,5.545146193991271,0.09882905758381366,0.06859216749710625,1833.1010434921918,0.31799346633543163,109098.96666666667,307.09433333333334,192252516.73333335,348.07872000000003,66.69779982892847,92,0,3,16,0,0
Netherlands,NLD,2017,Bakery Items,125133.5,369.335,210816379.8,16.547,50503.6,7.63,22.3198,12.740156,22.57,7.0,7.0,0.0,0.5878,-0.809,0.98,2.951527768343409,0.441946,373.468,115.832,50.504,91.21,111712.36666666664,309.079,0.1235844065393512,0.0835553043880363,Europe,Western Europe,Northern,High income,0.5384615384615384,0,0.5877852522924734,-0.8090169943749472,2.8648829951289985,10.829819700224,11.73714443781136,5.914408001411438,0.12358440653935118,0.08355530438803632,1684.7317448964507,0.441955824656786,111712.36666666665,309.079,193907246.5666667,373.46579,82.63152431270912,92,0,3,16,0,0
Netherlands,NLD,2018,Bakery Items,109734.3,327.225,197239456.1,16.614,52321.7,6.77,19.6962,11.87218,22.33,8.0,8.0,0.0,-0.5878,-0.809,0.965,2.981975553678294,0.376445,370.994,132.909,52.322,92.17,112411.86666666668,317.184,0.1050213613864228,0.0769538662483129,Europe,Western Europe,Northern,High income,0.6153846153846154,0,-0.5877852522924728,-0.8090169943749477,2.868694040383268,10.865185590304149,11.605826381192063,5.793699348820174,0.10502136138642289,0.07695386624831295,1797.4275691374528,0.37643537067348165,112411.86666666668,317.184,198568785.63333333,370.99062,73.55730644635908,92,0,3,16,0,0
Netherlands,NLD,2019,Bakery Items,116245.5,343.401,199018496.3,16.68,53839.0,7.25,20.5875,11.931537,22.58,9.0,9.0,0.0,-0.9511,0.309,0.951,2.954101449088352,0.382391,376.61,150.12,53.839,91.79,117037.76666666666,346.65366666666665,0.1130387709307287,0.0849169700407669,Europe,Western Europe,Northern,High income,0.6923076923076923,0,-0.9510565162951538,0.309016994374947,2.8724340572094973,10.89377196431861,11.66346821546948,5.841806676149825,0.11303877093072873,0.08491697004076695,1712.0533379786746,0.38239175928337366,117037.76666666666,346.65366666666665,202358110.73333335,376.63439999999997,78.97984674130993,92,0,3,16,0,0
Netherlands,NLD,2020,Bakery Items,129052.5,350.254,237241697.3,16.747,52170.0,7.5,20.9147,14.166425,20.93,10.0,10.0,1.0,0.0,1.0,0.979,2.714042734546018,0.400896,350.436,167.468,52.17,91.4,118344.1,340.29333333333335,0.1112712151641837,0.073436501791285,Europe,Western Europe,Northern,High income,0.7692307692307693,1,-4.898587196589413e-16,1.0,2.8762164875524276,10.862282063937007,11.76798232604981,5.86150960848347,0.11127121516418373,0.07343650179128505,1838.3347653086923,0.4008900217684516,118344.09999999999,340.29333333333335,211166549.9,350.51471,81.46711547952755,92,0,3,16,0,0
